source,target,relationship_type,qualificacao_socio
MULTIMAX PARTICIPACOES S/A,AFH VILA DA SERRA EMPREENDIMENTOS IMOBILIARIOS LTDA,socio_to_company,22
NATALIA BUENO VORCARO ZETTEL,AFH VILA DA SERRA EMPREENDIMENTOS IMOBILIARIOS LTDA,socio_to_company,5
CICERO GOMES FONSECA,CAV - VALENTINA AVELAR DE CARVALHO - ADVOGADOS ASSOCIADOS,socio_to_company,52
JOAO LUCAS MAZONI ANDRADE,EDITORA INTERPARES LTDA,socio_to_company,49
WESLEY WADSON CASTRO SILVA,PAULONS INFORMATICA LTDA,socio_to_company,49
GUILHERME HARISON ESPINOSA DE OLIVEIRA,MINAS ANDRADE COMERCIO DE MARMORE EIRELI,socio_to_company,65
RODRIGO CAMARGOS DE MAGALHAES PINTO,ZOT COMERCIO DE ROUPAS FEMININAS LTDA,socio_to_company,49
JOSE CARLOS ISIDORO AVELINO,CLINICA ODONTOLOGICA DALMO ROCHA LTDA,socio_to_company,22
RODRIGO CAMARGOS DE MAGALHAES PINTO,MINERACAO RIBEIRAO VERMELHO LTDA,socio_to_company,49
MIRIAM SALEM ASSEF,TS BATERIAS E COMERCIO LTDA,socio_to_company,49
JULIO OLIMPIO DE CARVALHO,DANIEL SANTOS DE OLIVEIRA - RESTAURANTE E PIZZARIA LTDA,socio_to_company,49
AILTON ALVES GUIMARAES,AR ADMINISTRACAO E PARTICIPACOES LTDA,socio_to_company,49
JACQUES GABRIEL VORCARO HORTA,SAMSIL INVESTIMENTOS E PARTICIPACOES LTDA,socio_to_company,49
JULIO LOURENCO NETO,UBERFOOD-RESTAURANTE E COMERCIO DE ALIMENTOS LTDA,socio_to_company,49
JOSE CARLOS ISIDORO AVELINO,LANCHONETE E SORVETERIA SAL & MEL LTDA,socio_to_company,49
HELTON JONAS GONCALVES VILELA,TRUCKMAX CAMINHOES LTDA,socio_to_company,49
AILTON ALVES GUIMARAES,VLH SERVICOS ADMINISTRATIVOS LTDA,socio_to_company,22
NATALIA BUENO VORCARO ZETTEL,RETIRO DOS INCONFIDENTES PARTICIPACOES LTDA,socio_to_company,5
JULIO OLIMPIO DE CARVALHO,RW BOLICHE LTDA,socio_to_company,49
FABIO DE SOUZA MOREIRA,ESTER ASSIS D'AVILA SOCIEDADE INDIVIDUAL DE ADVOCACIA,socio_to_company,65
JULIO LOURENCO NETO,MR7 EMPREENDIMENTOS IMOBILIARIOS LTDA,socio_to_company,49
MARIELY LACERDA DOS SANTOS,ZOOM SISTEMAS LTDA,socio_to_company,22
RODRIGO CAMARGOS DE MAGALHAES PINTO,ORGANIZACOES GOURMET LTDA,socio_to_company,49
RODRIGO CAMARGOS DE MAGALHAES PINTO,M & F OLIVEIRA REPRESENTACOES LTDA,socio_to_company,49
WESLEY WADSON CASTRO SILVA,CAIXA ESCOLAR MORRO DO NIQUEL,socio_to_company,16
MARIELY LACERDA DOS SANTOS,CR TRANSCENDE LTDA,socio_to_company,22
ALINE BUENO RIBEIRO VORCARO,POSTO VIA NORTE LTDA,socio_to_company,22
RODRIGO CAMARGOS DE MAGALHAES PINTO,TLA ESPACO MULHER LTDA,socio_to_company,49
JULIO OLIMPIO DE CARVALHO,SORRIA JAGUARIUNA CLINICA ODONTOLOGICA LTDA,socio_to_company,5
MARIELY LACERDA DOS SANTOS,SORRIA JAGUARIUNA CLINICA ODONTOLOGICA LTDA,socio_to_company,5
IMPLANTE FELIZ PARTICIPACOES LTDA,SORRIA JAGUARIUNA CLINICA ODONTOLOGICA LTDA,socio_to_company,22
NATALIA BUENO VORCARO ZETTEL,TETUM EMPREENDIMENTOS IMOBILIARIOS LTDA.,socio_to_company,5
MILO INVESTIMENTOS S.A.,TETUM EMPREENDIMENTOS IMOBILIARIOS LTDA.,socio_to_company,22
ALINE BUENO RIBEIRO VORCARO,BAR DO CANAO LTDA,socio_to_company,49
PMD PARTICIPACOES LTDA,CHATEAU DE LINZ EMPREENDIMENTO IMOBILIARIO SPE LTDA,socio_to_company,22
WELLINGTON EDUARDO FERREIRA,AGROWISE TECNOLOGIA E INOVACAO LTDA,socio_to_company,49
FERNANDO ALVES VIEIRA,MIRAFIORI HOLDING LTDA,socio_to_company,5
GUILHERME HARISON ESPINOSA DE OLIVEIRA,LAILLA ORIANE MACHADO NUNES LTDA,socio_to_company,49
MILO INVESTIMENTOS S.A.,RALIN PARTICIPACOES LTDA,socio_to_company,22
NATALIA BUENO VORCARO ZETTEL,RALIN PARTICIPACOES LTDA,socio_to_company,5
PACIFIC REALTY S/A,RALIN PARTICIPACOES LTDA,socio_to_company,22
MARIELY LACERDA DOS SANTOS,OASIS REPRESENTACOES COMERCIAIS LTDA,socio_to_company,22
FERNANDO ALVES VIEIRA,PMD - PARQUE RIACHO DAS CONCHAS LTDA,socio_to_company,5
PMD PARTICIPACOES LTDA,PMD - PARQUE RIACHO DAS CONCHAS LTDA,socio_to_company,22
NATALIA BUENO VORCARO ZETTEL,TRANCOSO MG HOLDING LTDA.,socio_to_company,5
CICERO GOMES FONSECA,NICO E PIPPA LTDA,socio_to_company,49
SONIA GONCALVES VILELA,POSTO BOM JESUS DE ARACUAI LTDA,socio_to_company,22
NATALIA BUENO VORCARO ZETTEL,PORTAL TRIBECA PARTICIPACOES LTDA.,socio_to_company,5
FERNANDO ALVES VIEIRA,GAMA SAUDE LTDA,socio_to_company,49
JACQUES GABRIEL VORCARO HORTA,DAURELIO INACIO MOREIRA GONCALVES & C.I.A. L.T.D.A,socio_to_company,22
MERCATO CONSULTORIA IMOBILIARIA LTDA.,VORCARO EMPREENDIMENTOS LTDA,socio_to_company,22
HENRIQUE MOURA VORCARO,VORCARO EMPREENDIMENTOS LTDA,socio_to_company,5
JULIO LOURENCO NETO,SO COMPRESSORES FERRAMENTAS HIDRAULICAS E PNEUMATICOS LTDA,socio_to_company,49
CICERO GOMES FONSECA,A.G.M & M SERVICOS MEDICOS S/C LTDA,socio_to_company,49
SONIA GONCALVES VILELA,POSTO REZENDE LTDA,socio_to_company,22
JACQUES GABRIEL VORCARO HORTA,HCPET VETERINARIA LTDA,socio_to_company,49
FERNANDO ALVES VIEIRA,HEALTH LITORAL NORTE EMPREENDIMENTOS IMOBILIARIOS LTDA.,socio_to_company,5
MARIELY LACERDA DOS SANTOS,IMPLANTE FELIZ CLINICA ODONTOLOGICA LTDA,socio_to_company,22
LUIZ ROBERTO DA CUNHA MAIA,MAADA LTDA,socio_to_company,22
GERALDA REGINA DE SOUZA,SALOMAO BAR LTDA,socio_to_company,49
JOAO LUCAS MAZONI ANDRADE,IRMAOS SILVA - ASSESSORIA E CONSULTORIA EMPRESARIAL LTDA,socio_to_company,49
HELTON JONAS GONCALVES VILELA,EXPANSAO INVESTIMENTOS IMOBILIARIOS LTDA,socio_to_company,49
FERNANDO ALVES VIEIRA,DROGACENTRO CARMOPOLIS DE MINAS LTDA,socio_to_company,49
HENRIQUE MOURA VORCARO,HEBRON PARTICIPACOES LTDA.,socio_to_company,49
HV EMPREENDIMENTOS E PARTICIPACOES LTDA,HEBRON PARTICIPACOES LTDA.,socio_to_company,22
NATALIA BUENO VORCARO ZETTEL,NA PARTICIPACOES LTDA.,socio_to_company,49
ALINE BUENO RIBEIRO VORCARO,NA PARTICIPACOES LTDA.,socio_to_company,22
ALINE BUENO RIBEIRO VORCARO,3 L CONSERVADORA E SERVICOS LTDA,socio_to_company,49
MIRIAM SALEM ASSEF,LESTE COMERCIO DE RADIADORES LTDA.,socio_to_company,49
LUIZ ROBERTO DA CUNHA MAIA,BAR E RESTAURANTE BUENO LTDA,socio_to_company,49
IMPLANTE FELIZ PARTICIPACOES LTDA,CLINICA ODONTOLOGICA MODELO LTDA,socio_to_company,22
NATALIA BUENO VORCARO ZETTEL,CONFERLOG LOGISTICA LTDA,socio_to_company,49
JOSE CARLOS ISIDORO AVELINO,CTL CONSULTORIA EM GESTAO EMPRESARIAL LTDA,socio_to_company,22
AILTON ALVES GUIMARAES,VIVERE COLIVING LTDA,socio_to_company,49
MIRIAM SALEM ASSEF,CGO PSICOLOGIA LTDA,socio_to_company,49
JOAO LUCAS MAZONI ANDRADE,PADARIA E CONFEITARIA VOVO BENE LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,CITTA PARTICIPACOES LTDA.,socio_to_company,5
RODRIGO CAMARGOS DE MAGALHAES PINTO,VANESSA SILVA DE CASTRO & CIA LTDA,socio_to_company,22
GERALDA REGINA DE SOUZA,C.I.L - COMERCIAL IMPORTADORA E EXPORTADORA LTDA,socio_to_company,49
HELTON JONAS GONCALVES VILELA,CLINICA RADIOLOGICA GODOY LTDA,socio_to_company,22
EDILSON OLIVEIRA DE SOUZA,DROGARIAS HIPER POPULAR SANTA LUZIA LTDA,socio_to_company,22
RODRIGO CAMARGOS DE MAGALHAES PINTO,MUAI LOJA DE FABRICA LTDA,socio_to_company,49
FERNANDO ALVES VIEIRA,STRONG SHARK PARTICIPACOES E INVESTIMENTOS LTDA.,socio_to_company,5
JACQUES GABRIEL VORCARO HORTA,RG AGENCIAMENTO DE CARGAS LTDA,socio_to_company,49
RODRIGO CAMARGOS DE MAGALHAES PINTO,ATELIE FLORAL JARDINAGEM E PRODUTOS LTDA,socio_to_company,49
AILTON ALVES GUIMARAES,TIA MARLENE LANCHONETE E CONFEITARIA LTDA,socio_to_company,49
FABIO DE SOUZA MOREIRA,PATENSE CONFECCOES INDUSTRIA E COMERCIO LTDA,socio_to_company,22
HENRIQUE MOURA VORCARO,SB SOUZA COMERCIAL LTDA,socio_to_company,49
GERALDA REGINA DE SOUZA,SB SOUZA COMERCIAL LTDA,socio_to_company,49
CICERO GOMES FONSECA,CONSELHO DE DESENVOLMENTO COMUNITARIO DA PENHA,socio_to_company,16
GUILHERME HARISON ESPINOSA DE OLIVEIRA,ELEICOES 2004 CF - NOVORIZONTE - MG - COMITE FINANC MUN UNICO - PSDB,socio_to_company,16
RODRIGO CAMARGOS DE MAGALHAES PINTO,MAUREDSON GERALDO DE OLIVEIRA & CIA LTDA,socio_to_company,49
GERALDA REGINA DE SOUZA,G3 SERVICOS DE PREPARACAO DE TERRENOS PARA CULTIVO LTDA,socio_to_company,22
WELLINGTON EDUARDO FERREIRA,MONBAZAR BAR & MERCEARIA LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,PORTO HOLDING S.A.,socio_to_company,16
HENRIQUE MOURA VORCARO,PORTO HOLDING S.A.,socio_to_company,10
RODRIGO CAMARGOS DE MAGALHAES PINTO,LATICINIO COSTA NILO INDUSTRIA E COMERCIO LTDA,socio_to_company,49
GUILHERME HARISON ESPINOSA DE OLIVEIRA,SERVICOS DE TRANSPORTE EBENEZER LTDA,socio_to_company,49
FERNANDO ALVES VIEIRA,B4  INVEST S.A,socio_to_company,16
HENRIQUE MOURA VORCARO,REDE IMOBILIARIA LTDA.,socio_to_company,5
REDE SAUDE PARTICIPACOES LTDA.,REDE IMOBILIARIA LTDA.,socio_to_company,22
HEBRON PARTICIPACOES LTDA.,REDE IMOBILIARIA LTDA.,socio_to_company,22
MARIELY LACERDA DOS SANTOS,VEM SORRIR CLINICA ODONTOLOGICA SANTA RITA LTDA,socio_to_company,5
IMPLANTE FELIZ PARTICIPACOES LTDA,VEM SORRIR CLINICA ODONTOLOGICA SANTA RITA LTDA,socio_to_company,22
HENRIQUE MOURA VORCARO,LCN MERCEARIA E COMERCIO DE BEBIDAS LTDA,socio_to_company,49
IMPLANTE FELIZ PARTICIPACOES LTDA,SORRIA EXTREMA ODONTOLOGIA LTDA,socio_to_company,22
IMPLANTE FELIZ PARTICIPACOES LTDA,SORRIA GUAXUPE ODONTOLOGIA LTDA,socio_to_company,22
MIRIAM SALEM ASSEF,SYNERGATES AF 009,socio_to_company,52
JACQUES GABRIEL VORCARO HORTA,CRECHE MARIA MADALENA FONSECA PENITENTE,socio_to_company,16
RODRIGO CAMARGOS DE MAGALHAES PINTO,INHOME CONSTRUTORA LTDA,socio_to_company,49
HELTON JONAS GONCALVES VILELA,TAISSE BARCELOS SOCIEDADE INDIVIDUAL DE ADVOCACIA,socio_to_company,65
MARIELY LACERDA DOS SANTOS,HEVELTON FERREIRA LTDA,socio_to_company,49
JULIO LOURENCO NETO,ANA PAULA MEDEIROS PSICOLOGIA LTDA,socio_to_company,22
HELTON JONAS GONCALVES VILELA,VITAMINAS E SUCOS NATURAIS LTDA,socio_to_company,5
HELTON JONAS GONCALVES VILELA,ASSOCIACAO DOS MORADORES DA MORADA DOS IPES,socio_to_company,16
SONIA GONCALVES VILELA,MASTER TECHNOLOGY SERVICOS LTDA,socio_to_company,49
CASSIA DE MATOS BARBOSA,JET EMPREENDIMENTOS E SERVICOS LTDA,socio_to_company,49
JULIO OLIMPIO DE CARVALHO,ELZENI MODAS LTDA,socio_to_company,49
LUIZ ROBERTO DA CUNHA MAIA,ARAUJO & BARCELLOS ADVOGADOS ASSOCIADOS,socio_to_company,52
WESLEY WADSON CASTRO SILVA,DISTRIBUIDORA DE GAS MAJOR EIRELI,socio_to_company,65
JOAO LUCAS MAZONI ANDRADE,DISTRIBUIDORA DE BEBIDAS BRENO ALVES LTDA,socio_to_company,49
FERNANDO ALVES VIEIRA,JJ E FILHOS PARTICIPACOES LTDA.,socio_to_company,5
JOSE JUNIOR FIORENTINO NASSER,LLG PARTICIPACOES LTDA,socio_to_company,49
SONIA GONCALVES VILELA,FAMILIA DE MINAS PRODUTOS ALIMENTICIOS LTDA,socio_to_company,22
ALINE BUENO RIBEIRO VORCARO,ADIEL MATERIAIS DE CONSTRUCAO LTDA,socio_to_company,49
JULIO LOURENCO NETO,CD CLINICA DERMATOLOGICA,socio_to_company,49
RODRIGO CAMARGOS DE MAGALHAES PINTO,ALADIM EMPREENDIMENTOS IMOBILIARIOS LTDA,socio_to_company,49
RODRIGO CAMARGOS DE MAGALHAES PINTO,BAR RODRIGUES & FILHOS LTDA,socio_to_company,22
AILTON ALVES GUIMARAES,CLINICA PRO-CRIANCA DO LITORAL LTDA.,socio_to_company,22
JOAO LUCAS MAZONI ANDRADE,COMUNIDADE ESPIRITA CRISTA DE GUARUJA,socio_to_company,10
MARIELY LACERDA DOS SANTOS,D.B.S. REPRESENTACOES LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,CONCORDIA HOLDING LTDA.,socio_to_company,5
GUILHERME HARISON ESPINOSA DE OLIVEIRA,NEED BENEFICIOS - GESTAO EM CLUBES DE ASSINATURA LTDA,socio_to_company,49
EDILSON OLIVEIRA DE SOUZA,DULOH CONSTRUCAO E INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS SPE LTDA,socio_to_company,22
HENRIQUE MOURA VORCARO,BLUE BAHIA LTDA,socio_to_company,49
BLUE BAHIA LTDA,BLUE BAHIA LTDA,socio_to_company,22
HENRIQUE MOURA VORCARO,SOZO PARTICIPACOES S.A.,socio_to_company,5
SOZO PARTICIPACOES S.A.,SOZO PARTICIPACOES S.A.,socio_to_company,63
MIRIAM SALEM ASSEF,ASSOCIACAO DOS PRODUTORES DO ENCACHOEIRADO E REGIAO - ASPROERE,socio_to_company,16
FERNANDO ALVES VIEIRA,ARMACOES VIEIRA LTDA,socio_to_company,49
MARIELY LACERDA DOS SANTOS,ASSOCIACAO COMUNITARIA DE CACHOEIRINHA E REMANESCENTE DE QUILOMBOLAS VOVO XIQUINHA,socio_to_company,16
FERNANDO ALVES VIEIRA,ANDSOFT INFORMATICA LTDA,socio_to_company,22
SONIA GONCALVES VILELA,IFD COMERCIO LTDA,socio_to_company,49
AILTON ALVES GUIMARAES,AXIS INSTITUTO SOCIEDADE EMPRESARIA LTDA.,socio_to_company,49
GUILHERME HARISON ESPINOSA DE OLIVEIRA,SOUTO REPRESENTACOES LTDA,socio_to_company,22
AILTON ALVES GUIMARAES,DICTUM INSTITUTO SOCIEDADE EMPRESARIA LTDA,socio_to_company,49
FERNANDO ALVES VIEIRA,GUIMA EMPREENDIMENTOS IMOBILIARIOS LTDA,socio_to_company,5
NATALIA BUENO VORCARO ZETTEL,CONCORDIA TOWER EMPREENDIMENTOS IMOBILIARIOS S.A.,socio_to_company,10
FERNANDO ALVES VIEIRA,"EAGLE & SHARK PARTICIPACOES, NEGOCIOS E SERVICOS LTDA",socio_to_company,5
PMD PARTICIPACOES LTDA,"EAGLE & SHARK PARTICIPACOES, NEGOCIOS E SERVICOS LTDA",socio_to_company,22
CICERO GOMES FONSECA,MARTINS E SIMOES CLINICAS ODONTOLOGICAS LTDA,socio_to_company,49
CASSIA DE MATOS BARBOSA,SMP COMERCIO DE COSMETICOS E PERFUMARIA LTDA,socio_to_company,49
PMD PARTICIPACOES LTDA,SANTA LUCIA EMPRENDIMENTOS IMOBILIARIOS E PARTICIPACOES LTDA,socio_to_company,22
FERNANDO ALVES VIEIRA,SANTA LUCIA EMPRENDIMENTOS IMOBILIARIOS E PARTICIPACOES LTDA,socio_to_company,5
MULTIMAX PARTICIPACOES S/A,SANTA LUCIA EMPRENDIMENTOS IMOBILIARIOS E PARTICIPACOES LTDA,socio_to_company,22
NATALIA BUENO VORCARO ZETTEL,SANTA LUCIA EMPRENDIMENTOS IMOBILIARIOS E PARTICIPACOES LTDA,socio_to_company,5
CASSIA DE MATOS BARBOSA,MARMORARIA ESMERALDAS LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,LIMPA TUDO COMERCIO DE DOMISSANITARIOS LTDA,socio_to_company,49
ALINE BUENO RIBEIRO VORCARO,COMISSAO PROVISORIA DO PTC JAIBA,socio_to_company,16
JOAO LUCAS MAZONI ANDRADE,M. A. CORREA VESTUARIOS LTDA,socio_to_company,49
EDILSON OLIVEIRA DE SOUZA,ENGFAST CONSTRUTORA LTDA,socio_to_company,49
MIRIAM SALEM ASSEF,"COOPERATIVA DE TRANSPORTE DE PASSAGEIROS, TAXISTAS E MOTORISTAS AUTONOMOS E SIMILARES DE SAO CARLOS E REGIAO - USE TAXI",socio_to_company,16
NATALIA BUENO VORCARO ZETTEL,ALLIANCE PARTICIPACOES S/A,socio_to_company,10
HENRIQUE MOURA VORCARO,ALLIANCE PARTICIPACOES S/A,socio_to_company,16
AILTON ALVES GUIMARAES,RS ORTHO CLINICA MEDICA LTDA,socio_to_company,49
HENRIQUE MOURA VORCARO,REINO GROUP PARTICIPACOES S.A.,socio_to_company,10
NATALIA BUENO VORCARO ZETTEL,REINO GROUP PARTICIPACOES S.A.,socio_to_company,10
INDICO PARTICIPACOES S/A,REINO GROUP PARTICIPACOES S.A.,socio_to_company,63
MULTIPAR EMPREENDIMENTOS E PARTICIPACOES S.A.,REINO GROUP PARTICIPACOES S.A.,socio_to_company,63
JOSE CARLOS ISIDORO AVELINO,ALECRIM E SOARES HOLDING LTDA,socio_to_company,49
WESLEY WADSON CASTRO SILVA,OURO PRETO PESQUISA MINERAL E AMBIENTAL LTDA,socio_to_company,49
LUIZ ROBERTO DA CUNHA MAIA,ACADEMIA DE MUSCULACAO R&M LTDA,socio_to_company,49
SONIA GONCALVES VILELA,C & K VIGILANCIA NOTURNA LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,PACIFIC REALTY S/A,socio_to_company,10
HENRIQUE MOURA VORCARO,PACIFIC REALTY S/A,socio_to_company,16
NATALIA BUENO VORCARO ZETTEL,CAETE PARTICIPACOES LTDA.,socio_to_company,5
FERNANDO ALVES VIEIRA,EAGLE SHARK BEAR PARTICIPACOES LTDA,socio_to_company,5
PMD PARTICIPACOES LTDA,EAGLE SHARK BEAR PARTICIPACOES LTDA,socio_to_company,22
IMPLANTE FELIZ PARTICIPACOES LTDA,SORRIA VINHEDO LTDA,socio_to_company,22
FERNANDO ALVES VIEIRA,PROLIFE MG LTDA,socio_to_company,5
REDE SAUDE PARTICIPACOES LTDA.,PROLIFE MG LTDA,socio_to_company,22
HENRIQUE MOURA VORCARO,EUFRATES EMPREENDIMENTOS E PARTICIPACOES LTDA.,socio_to_company,49
HV EMPREENDIMENTOS E PARTICIPACOES LTDA,EUFRATES EMPREENDIMENTOS E PARTICIPACOES LTDA.,socio_to_company,22
JOSE JUNIOR FIORENTINO NASSER,MOBILY PLANEJADOS LTDA,socio_to_company,49
FERNANDO ALVES VIEIRA,ITT PARTICIPACOES LTDA,socio_to_company,49
ALINE BUENO RIBEIRO VORCARO,COMERCIAL MAGAZINE CASA BLANCA LTDA,socio_to_company,22
AILTON ALVES GUIMARAES,RESTAURANTE E BAR CATIA E DESIDERIO LTDA,socio_to_company,49
AILTON ALVES GUIMARAES,MEDPED CLINICA DE ATENDIMENTO INFANTIL LTDA.,socio_to_company,22
WESLEY WADSON CASTRO SILVA,ALBRI ENGENHARIA LTDA,socio_to_company,49
FERNANDO ALVES VIEIRA,MANHATTAN PARTICIPACOES E ADMINISTRADORA DE BENS LTDA.,socio_to_company,49
AILTON ALVES GUIMARAES,JS CAKES E DOCES COMERCIO LTDA,socio_to_company,49
FERNANDO ALVES VIEIRA,SEMPERPAR PARTICIPACOES LTDA.,socio_to_company,49
GERALDA REGINA DE SOUZA,STUDIO D FISIOTERAPIA INTEGRADA LTDA,socio_to_company,49
RODRIGO CAMARGOS DE MAGALHAES PINTO,ORNACOM MEDICAMENTOS LTDA,socio_to_company,22
RODRIGO CAMARGOS DE MAGALHAES PINTO,CASA DE RACOES INIMUTABA LTDA,socio_to_company,49
MARIELY LACERDA DOS SANTOS,IMPLANTE FELIZ SAO SEBASTIAO DO PARAISO LTDA,socio_to_company,5
IMPLANTE FELIZ PARTICIPACOES LTDA,IMPLANTE FELIZ SAO SEBASTIAO DO PARAISO LTDA,socio_to_company,22
JOSE CARLOS ISIDORO AVELINO,MD FLORESTAL LTDA,socio_to_company,49
HENRIQUE MOURA VORCARO,TROPEIRO LOCACOES LTDA,socio_to_company,49
MARIELY LACERDA DOS SANTOS,M&M LACERDA PARTICIPACOES LTDA,socio_to_company,49
CASSIA DE MATOS BARBOSA,COMERCIAL AVENIDA BOM PRECO LTDA,socio_to_company,22
WESLEY WADSON CASTRO SILVA,IGREJA BATISTA EM RENOVACAO ESPIRITUAL MONTE SINAI EM MOTTAS,socio_to_company,16
FERNANDO ALVES VIEIRA,PMD PARTICIPACOES LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,MOUNTAIN II PARTICIPACOES S.A.,socio_to_company,16
HENRIQUE MOURA VORCARO,MOUNTAIN II PARTICIPACOES S.A.,socio_to_company,10
NATALIA BUENO VORCARO ZETTEL,ZEUS BH PARTICIPACOES LTDA.,socio_to_company,5
MULTIPAR EMPREENDIMENTOS E PARTICIPACOES S.A.,ZEUS BH PARTICIPACOES LTDA.,socio_to_company,22
HENRIQUE MOURA VORCARO,REINO PARTICIPACOES S.A.,socio_to_company,16
NATALIA BUENO VORCARO ZETTEL,REINO PARTICIPACOES S.A.,socio_to_company,10
AILTON ALVES GUIMARAES,LHC SOFTWARE LTDA,socio_to_company,22
MERCATTO INCORPORACOES IMOBILIARIAS LTDA,INTER PARTICIPACOES LTDA,socio_to_company,22
HENRIQUE MOURA VORCARO,INTER PARTICIPACOES LTDA,socio_to_company,5
FUNDO DE INVESTIMENTO IMOBILIARIO MIRANTE DAS AGUAS,INTER PARTICIPACOES LTDA,socio_to_company,22
GUILHERME HARISON ESPINOSA DE OLIVEIRA,AGENCIA INOVA LTDA,socio_to_company,49
FERNANDO ALVES VIEIRA,"HEALTH ENTERPRISES PARTICIPACOES, NEGOCIOS E SERVICOS LTDA",socio_to_company,49
JULIO OLIMPIO DE CARVALHO,THL PARTICIPACOES LTDA,socio_to_company,49
JULIO OLIMPIO DE CARVALHO,PAULO DE CASTRO - IDIOMAS LTDA,socio_to_company,49
MARIELY LACERDA DOS SANTOS,CORREA ASSOCIADOS COMERCIO DE PERFUMES E COSMETICOS LTDA,socio_to_company,49
MERCATO CONSULTORIA IMOBILIARIA LTDA.,AGUA E TERRA AGROPECUARIA LTDA,socio_to_company,22
HENRIQUE MOURA VORCARO,AGUA E TERRA AGROPECUARIA LTDA,socio_to_company,5
MULTIPAR EMPREENDIMENTOS E PARTICIPACOES S.A.,AGUA E TERRA AGROPECUARIA LTDA,socio_to_company,22
WESLEY WADSON CASTRO SILVA,DROGARIA KATIA DRUGSTORE LTDA,socio_to_company,22
CASSIA DE MATOS BARBOSA,URANO SERVICOS MEDICOS LTDA,socio_to_company,22
MIRIAM SALEM ASSEF,BHM HOLDING FAMILY LTDA,socio_to_company,49
HELTON JONAS GONCALVES VILELA,CARLOS IMOVEIS LTDA,socio_to_company,49
CASSIA DE MATOS BARBOSA,TROYANO & DOMENIGHETTI LTDA,socio_to_company,49
FERNANDO ALVES VIEIRA,MJ CONSTRUCAO E LOCACAO LTDA,socio_to_company,49
SONIA GONCALVES VILELA,GILVANDER EDUARDO DE CASTRO LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,CAPITAO INVESTIMENTOS LTDA.,socio_to_company,5
MULTIPAR EMPREENDIMENTOS E PARTICIPACOES S.A.,CAPITAO INVESTIMENTOS LTDA.,socio_to_company,22
HENRIQUE MOURA VORCARO,RETIRO PARTICIPACOES LTDA.,socio_to_company,5
HEBRON PARTICIPACOES LTDA.,RETIRO PARTICIPACOES LTDA.,socio_to_company,22
HENRIQUE MOURA VORCARO,ANTONIO CARLOS TOWER LTDA.,socio_to_company,5
HEBRON PARTICIPACOES LTDA.,ANTONIO CARLOS TOWER LTDA.,socio_to_company,22
IMPLANTE FELIZ PARTICIPACOES LTDA,IMPLANTE FELIZ ODONTOLOGIA LTDA,socio_to_company,22
HELTON JONAS GONCALVES VILELA,TKL - AUDITORIA & CONSULTORIA CONTABIL LTDA.,socio_to_company,22
CICERO GOMES FONSECA,CENTRO DE ESPECIALIDADES EM AUTISMO LTDA,socio_to_company,49
WESLEY WADSON CASTRO SILVA,ARTEZANATO SANTA RITA LTDA,socio_to_company,49
GUILHERME HARISON ESPINOSA DE OLIVEIRA,MONTANHA VIGILANCIA E SEGURANCA LTDA,socio_to_company,49
MARIELY LACERDA DOS SANTOS,SENOCRAFT LTDA,socio_to_company,49
ALINE BUENO RIBEIRO VORCARO,A MANTIQUEIRA LTDA,socio_to_company,49
MARIELY LACERDA DOS SANTOS,LIDER PARABRISAS LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,EUKARYOTA PARTICIPACOES S/A.,socio_to_company,10
HENRIQUE MOURA VORCARO,EUKARYOTA PARTICIPACOES S/A.,socio_to_company,16
JULIO LOURENCO NETO,VTR SOLUCOES EM INFORMATICA LTDA,socio_to_company,22
GUILHERME HARISON ESPINOSA DE OLIVEIRA,D GOMES INCORPORADORA E ADMINISTRADORA LTDA,socio_to_company,49
FERNANDO ALVES VIEIRA,BAR E MERCEAARIA LIMA & MENDES LTDA,socio_to_company,22
JOSE CARLOS ISIDORO AVELINO,CONSTRUTORA E EMPREENDIMENTOS MIRANDA LINS LTDA,socio_to_company,22
FABIO DE SOUZA MOREIRA,ADUANE REPRESENTACOES LTDA,socio_to_company,49
MIRIAM SALEM ASSEF,PANIFICADORA E MERCADINHO LANDIM LTDA,socio_to_company,22
LUIZ ROBERTO DA CUNHA MAIA,MONTE CARMELO COBRANCAS LTDA,socio_to_company,22
JOSE CARLOS ISIDORO AVELINO,J H MAIS SERVICOS ADMINISTRATIVOS LTDA,socio_to_company,49
JULIO OLIMPIO DE CARVALHO,PERSONALITA MOVEIS PLANEJADOS E DECORACOES LTDA,socio_to_company,49
ALINE BUENO RIBEIRO VORCARO,CLINICA BACHIN LTDA,socio_to_company,49
FERNANDO ALVES VIEIRA,EMPREITEIRA N & S ALVES LTDA,socio_to_company,49
LUIZ ROBERTO DA CUNHA MAIA,CLINICA FACIAL LTDA,socio_to_company,49
